China,78163,2717
South Korea,1261,12
Cruise Ship(Diamond Princess),705,4
Italy,453,12
Japan,172,3
Iran,139,19
Singapore,93,0
US,60,0
Thailand,40,0
Bahrain,33,0
Taiwan,32,1
Germany,27,0
Kuwait,26,0
Australia,23,0
Malaysia,22,0
France,18,2
Vietnam,16,0
Spain,13,0
United Arab Emirates,13,0
United Kingdom,13,0
Canada,12,0
Iraq,5,0
Oman,4,0
Croatia,3,0
India,3,0
Philippines,3,1
Austria,2,0
Finland,2,0
Israel,2,0
Lebanon,2,0
Pakistan,2,0
Russia,2,0
Sweden,2,0
Afghanistan,1,0
Algeria,1,0
Belgium,1,0
Brazil,1,0
Cambodia,1,0
Egypt,1,0
Georgia,1,0
Greece,1,0
Nepal,1,0
North Macedonia,1,0
Norway,1,0
Romania,1,0
Sri Lanka,1,0
Switzerland,1,0
