US,101657,1581
Italy,86498,9134
China,81897,3296
Spain,65719,5138
Germany,50871,342
France,33402,1997
Iran,32332,2378
United Kingdom,14745,761
Switzerland,12928,231
South Korea,9332,139
Netherlands,8647,547
Austria,7657,58
Belgium,7284,289
Turkey,5698,92
Canada,4682,54
Portugal,4268,76
Norway,3755,19
Brazil,3417,92
Australia,3143,13
Sweden,3069,105
Israel,3035,12
Czechia,2279,9
Denmark,2200,52
Malaysia,2161,26
Ireland,2121,22
Chile,1610,5
Luxembourg,1605,15
Ecuador,1595,36
Japan,1468,49
Poland,1389,16
Pakistan,1373,11
Romania,1292,26
South Africa,1170,1
Thailand,1136,5
Saudi Arabia,1104,3
Indonesia,1046,87
Finland,1041,7
Russia,1036,4
Greece,966,28
Iceland,890,2
India,887,20
Philippines,803,54
Singapore,732,2
Cruise Ship(Diamond Princess),712,10
Panama,674,9
Peru,635,11
Slovenia,632,9
Argentina,589,13
Croatia,586,3
Mexico,585,8
Dominican Republic,581,20
Estonia,575,1
Qatar,562,0
Colombia,539,6
Egypt,536,30
Bahrain,466,4
Iraq,458,40
Serbia,457,1
Algeria,409,26
United Arab Emirates,405,2
Lebanon,391,8
New Zealand,368,0
Lithuania,358,5
Morocco,345,23
Armenia,329,1
Ukraine,310,5
Hungary,300,10
Bulgaria,293,3
Latvia,280,0
Slovakia,269,0
Taiwan,267,2
Andorra,267,3
Costa Rica,263,2
Uruguay,238,0
Bosnia and Herzegovina,237,4
Jordan,235,1
Tunisia,227,6
Kuwait,225,0
San Marino,223,21
North Macedonia,219,3
Moldova,199,2
Albania,186,8
Burkina Faso,180,9
Azerbaijan,165,3
Vietnam,163,0
Cyprus,162,5
Kazakhstan,150,1
Malta,139,0
Ghana,137,4
Oman,131,0
Senegal,119,0
Brunei,115,0
Afghanistan,110,4
Venezuela,107,1
Sri Lanka,106,0
Cote d'Ivoire,101,0
Cambodia,99,0
Belarus,94,0
Mauritius,94,2
West Bank and Gaza,91,1
Cameroon,91,2
Uzbekistan,88,1
Kosovo,86,1
Georgia,83,0
Montenegro,82,1
Cuba,80,2
Nigeria,70,1
Honduras,68,1
Trinidad and Tobago,66,2
Bolivia,61,0
Kyrgyzstan,58,0
Liechtenstein,56,0
Rwanda,54,0
Paraguay,52,3
Congo (Kinshasa),51,3
Bangladesh,48,5
Monaco,42,0
Kenya,31,1
Guatemala,28,1
Madagascar,26,0
Jamaica,26,1
Togo,25,1
Barbados,24,0
Uganda,23,0
Zambia,22,0
Ethiopia,16,0
Maldives,16,0
Tanzania,13,0
El Salvador,13,0
Equatorial Guinea,12,0
Djibouti,12,0
Dominica,11,0
Mongolia,11,0
Mali,11,0
The Bahamas,10,0
Niger,10,1
Eswatini,9,0
Suriname,8,0
Namibia,8,0
Haiti,8,0
Burma,8,0
Guinea,8,0
Grenada,7,0
Antigua and Barbuda,7,0
Mozambique,7,0
Seychelles,7,0
Gabon,7,1
Benin,6,0
Eritrea,6,0
Laos,6,0
Syria,5,0
Fiji,5,0
Guyana,5,1
Zimbabwe,5,1
Cabo Verde,5,1
Nepal,4,0
Holy See,4,0
Congo (Brazzaville),4,0
Angola,4,0
Mauritania,3,0
Chad,3,0
Liberia,3,0
Central African Republic,3,0
Saint Lucia,3,0
Bhutan,3,0
Somalia,3,0
The Gambia,3,1
Sudan,3,1
Saint Kitts and Nevis,2,0
Belize,2,0
Guinea-Bissau,2,0
Nicaragua,2,1
Timor-Leste,1,0
Saint Vincent and the Grenadines,1,0
Papua New Guinea,1,0
Libya,1,0
