China,80823,3099
South Korea,7134,50
Italy,5883,233
Iran,5823,145
France,949,16
Germany,800,0
Cruise Ship(Diamond Princess),696,7
Spain,516,10
Japan,461,6
US,442,19
Switzerland,264,1
United Kingdom,209,2
Netherlands,188,1
Belgium,169,0
Sweden,161,0
Norway,156,0
Singapore,138,0
Malaysia,93,0
Austria,79,0
Australia,77,3
Greece,66,0
Bahrain,62,0
Kuwait,61,0
Canada,60,0
Iceland,50,0
Egypt,48,0
Thailand,47,1
Iraq,46,3
Taiwan,45,1
United Arab Emirates,45,0
India,34,0
Lebanon,28,0
Portugal,21,0
Vietnam,21,0
Brazil,19,0
Czechia,19,0
Finland,19,0
Ireland,19,0
Algeria,17,0
Israel,17,0
Oman,16,0
San Marino,16,1
Denmark,15,0
Russia,15,0
Ecuador,14,0
Romania,13,0
Qatar,12,0
Slovenia,12,0
Croatia,10,0
Argentina,9,1
Georgia,9,0
Saudi Arabia,7,0
Azerbaijan,6,0
Belarus,6,0
Mexico,6,0
Philippines,6,1
Chile,5,0
Estonia,5,0
New Zealand,5,0
Pakistan,5,0
Poland,5,0
Afghanistan,4,0
Indonesia,4,0
Palestine,4,0
Senegal,4,0
Luxembourg,3,0
Bosnia,2,0
Cambodia,2,0
Cameroon,2,0
Hungary,2,0
Morocco,2,0
Andorra,1,0
Armenia,1,0
Bhutan,1,0
Dominican Republic,1,0
Gibraltar,1,0
Jordan,1,0
Latvia,1,0
Liechtenstein,1,0
Lithuania,1,0
Monaco,1,0
Nepal,1,0
Nigeria,1,0
North Macedonia,1,0
Serbia,1,0
Sri Lanka,1,0
Tunisia,1,0
Ukraine,1,0
